customer_id,acq_month,channel,geo,income_band,acq_type,monthly_fee,observed_tenure_months,status,revenue_to_date,acquisition_cost
C2695,2025-04,search,US,high,full_price,15,7,active,119.0,23.78
C2696,2025-05,referral,IN,low,discount,13,1,churned,13.0,11.26
C2697,2025-06,search,UK,low,discount,13,5,active,65.0,21.29
C2698,2025-01,referral,US,mid,full_price,15,10,active,166.0,14.59
C2699,2025-02,paid_social,CA,low,full_price,13,9,active,127.0,22.25
C2700,2025-03,paid_social,IN,low,discount,13,2,churned,19.5,23.75
C2701,2025-04,paid_social,US,mid,full_price,17,5,churned,85.0,31.5
C2702,2025-05,referral,CA,low,full_price,13,3,churned,19.5,15.61
C2703,2025-06,paid_social,CA,low,full_price,13,5,active,71.0,18.77
C2704,2025-01,paid_social,UK,high,full_price,15,10,active,170.0,34.66
C2705,2025-02,paid_social,UK,mid,full_price,13,9,active,117.0,28.7
C2706,2025-03,referral,IN,high,discount,17,2,churned,29.75,14.35
C2707,2025-04,paid_social,CA,high,full_price,17,7,active,119.0,15.98
C2708,2025-05,paid_social,CA,low,full_price,15,6,active,98.0,26.63
C2709,2025-06,referral,CA,low,full_price,17,3,churned,23.0,10.14
C2710,2025-01,search,UK,high,full_price,15,10,churned,143.0,30.29
C2711,2025-02,paid_social,US,mid,full_price,15,4,churned,68.0,22.23
C2712,2025-03,paid_social,IN,low,discount,13,5,churned,60.0,30.07
C2713,2025-04,paid_social,US,low,discount,13,3,churned,40.5,35.82
C2714,2025-05,referral,UK,mid,discount,15,4,churned,60.25,8.9
C2715,2025-06,referral,US,low,full_price,15,5,active,75.0,9.86
C2716,2025-01,referral,IN,high,discount,15,3,churned,45.0,9.26
C2717,2025-02,paid_social,CA,low,discount,13,9,churned,135.0,17.27
C2718,2025-03,paid_social,UK,low,discount,13,7,churned,90.0,34.72
C2719,2025-04,paid_social,IN,mid,discount,13,7,churned,86.0,21.76
C2720,2025-05,paid_social,UK,low,discount,13,1,churned,13.0,22.45
C2721,2025-06,paid_social,UK,mid,full_price,15,5,active,81.0,21.93
C2722,2025-01,search,US,mid,full_price,17,10,active,192.0,23.71
C2723,2025-02,search,IN,low,discount,15,9,active,143.0,28.85
C2724,2025-03,referral,IN,mid,discount,15,4,churned,41.25,9.3
C2725,2025-04,search,UK,mid,full_price,15,7,active,111.0,12.62
C2726,2025-05,paid_social,UK,low,discount,13,6,active,92.0,28.48
C2727,2025-06,referral,IN,low,full_price,15,5,active,75.0,12.67
C2728,2025-01,referral,IN,low,discount,15,10,active,164.0,9.95
C2729,2025-02,search,US,high,discount,17,5,churned,96.75,27.03
C2730,2025-03,search,UK,mid,full_price,13,8,active,114.0,28.54
C2731,2025-04,search,US,mid,full_price,17,7,active,123.0,15.18
C2732,2025-05,paid_social,UK,mid,full_price,13,6,active,88.0,25.79
C2733,2025-06,referral,UK,low,discount,13,5,active,65.0,8.9
C2734,2025-01,paid_social,IN,mid,full_price,15,5,churned,75.0,27.08
C2735,2025-02,search,CA,low,full_price,13,4,churned,52.0,30.24
C2736,2025-03,search,UK,mid,full_price,15,8,active,115.0,22.22
C2737,2025-04,search,UK,high,full_price,17,7,churned,127.0,16.69
C2738,2025-05,paid_social,IN,mid,discount,15,4,churned,68.0,28.12
C2739,2025-06,search,UK,high,discount,17,5,churned,80.75,34.2
C2740,2025-01,referral,UK,low,discount,13,8,churned,107.0,7.29
C2741,2025-02,referral,IN,mid,discount,17,1,churned,17.0,13.73
C2742,2025-03,search,UK,high,full_price,15,8,active,128.0,30.81
C2743,2025-04,referral,UK,low,discount,15,2,churned,26.25,10.88
C2744,2025-05,referral,US,high,full_price,15,6,active,100.0,11.11
C2745,2025-06,paid_social,US,low,full_price,13,5,active,52.0,23.97
C2746,2025-01,referral,US,mid,discount,15,4,churned,66.0,13.33
C2747,2025-02,paid_social,CA,mid,full_price,13,9,active,113.0,10.18
C2748,2025-03,referral,UK,low,discount,17,4,churned,72.0,9.79
C2749,2025-04,paid_social,US,low,discount,13,7,active,113.0,30.47
C2750,2025-05,paid_social,IN,low,full_price,15,6,active,106.0,23.5
C2751,2025-06,paid_social,UK,low,discount,13,2,churned,32.0,27.89
C2752,2025-01,referral,US,high,full_price,13,2,churned,26.0,15.22
C2753,2025-02,search,CA,low,full_price,13,9,active,131.0,23.22
C2754,2025-03,referral,UK,high,discount,17,2,churned,34.0,12.22
C2755,2025-04,referral,US,mid,full_price,13,4,churned,60.0,11.62
C2756,2025-05,search,US,mid,full_price,15,6,active,100.0,13.1
C2757,2025-06,referral,UK,mid,full_price,15,5,active,75.0,11.78
C2758,2025-01,paid_social,US,mid,full_price,15,10,active,164.0,27.14
C2759,2025-02,paid_social,CA,high,discount,17,9,active,161.0,31.01
C2760,2025-03,search,US,mid,full_price,15,8,active,124.0,20.18
C2761,2025-04,referral,UK,low,full_price,13,7,active,95.0,14.65
C2762,2025-05,referral,CA,low,discount,13,6,churned,52.0,4.89
C2763,2025-06,paid_social,US,high,full_price,15,5,active,83.0,27.53
C2764,2025-01,paid_social,US,mid,full_price,15,5,churned,87.0,33.32
C2765,2025-02,search,IN,high,full_price,15,9,active,159.0,17.99
C2766,2025-03,referral,UK,low,full_price,13,8,active,104.0,7.08
C2767,2025-04,referral,UK,low,full_price,13,7,active,91.0,8.2
C2768,2025-05,search,UK,low,full_price,15,6,active,60.0,15.25
C2769,2025-06,paid_social,CA,mid,full_price,15,5,active,75.0,20.13
C2770,2025-01,referral,IN,mid,discount,15,5,churned,75.0,11.3
C2771,2025-02,referral,IN,mid,discount,15,2,churned,22.5,8.88
C2772,2025-03,referral,IN,mid,full_price,15,8,active,125.0,13.71
C2773,2025-04,paid_social,US,mid,full_price,13,7,active,97.0,34.76
C2774,2025-05,paid_social,UK,low,discount,13,4,churned,51.5,28.76
C2775,2025-06,referral,UK,low,discount,13,5,churned,65.0,9.91
C2776,2025-01,paid_social,IN,mid,discount,15,1,churned,23.0,22.43
C2777,2025-02,search,CA,low,discount,13,9,active,135.0,19.82
C2778,2025-03,search,IN,mid,full_price,15,8,active,142.0,24.62
C2779,2025-04,referral,UK,high,full_price,15,7,active,106.0,11.19
C2780,2025-05,referral,UK,mid,full_price,13,6,active,92.0,9.4
C2781,2025-06,paid_social,CA,high,full_price,15,5,active,87.0,22.67
C2782,2025-01,search,UK,mid,full_price,13,10,active,133.0,23.79
C2783,2025-02,referral,US,low,discount,13,9,active,125.0,14.48
C2784,2025-03,paid_social,CA,high,full_price,17,8,active,148.0,29.92
C2785,2025-04,paid_social,US,low,full_price,13,7,active,99.0,27.12
C2786,2025-05,paid_social,IN,mid,full_price,13,6,active,78.0,31.59
C2787,2025-06,referral,UK,low,discount,13,5,churned,48.75,5.11
C2788,2025-01,referral,IN,mid,discount,15,6,churned,102.0,12.06
C2789,2025-02,referral,UK,mid,full_price,15,9,active,120.0,9.71
C2790,2025-03,search,US,mid,full_price,15,7,churned,123.25,20.43
C2791,2025-04,search,UK,high,full_price,13,7,active,65.0,22.7
C2792,2025-05,referral,UK,mid,full_price,17,6,active,108.0,12.02
C2793,2025-06,paid_social,IN,mid,full_price,17,5,active,85.0,20.33
C2794,2025-01,search,IN,low,discount,13,8,churned,109.5,21.04
C2795,2025-02,referral,CA,low,discount,13,9,active,121.0,2.68
C2796,2025-03,search,UK,high,discount,17,1,churned,8.5,15.99
C2797,2025-04,referral,US,mid,discount,15,1,churned,15.0,11.85
C2798,2025-05,search,UK,high,full_price,15,6,active,98.0,20.62
C2799,2025-06,referral,UK,low,discount,13,1,churned,13.0,10.69
C2800,2025-01,referral,IN,high,discount,15,2,churned,26.25,11.79
C2801,2025-02,paid_social,CA,mid,full_price,15,9,active,120.0,31.71
C2802,2025-03,paid_social,CA,low,full_price,15,8,active,120.0,48.56
C2803,2025-04,paid_social,IN,mid,discount,17,1,churned,17.0,18.05
C2804,2025-05,paid_social,UK,low,discount,15,6,active,75.0,19.68
C2805,2025-06,referral,UK,low,discount,13,1,churned,13.0,7.23
C2806,2025-01,paid_social,UK,mid,discount,15,10,active,143.0,30.71
C2807,2025-02,search,US,high,full_price,17,9,active,142.0,16.8
C2808,2025-03,paid_social,US,low,discount,13,2,churned,26.0,20.53
C2809,2025-04,paid_social,CA,mid,full_price,17,7,active,119.0,34.26
C2810,2025-05,search,UK,mid,full_price,15,6,active,51.0,14.91
C2811,2025-06,search,UK,low,full_price,13,5,churned,77.0,28.72
C2812,2025-01,referral,US,mid,full_price,17,5,churned,86.75,13.28
C2813,2025-02,referral,IN,high,full_price,17,9,active,140.0,10.66
C2814,2025-03,paid_social,UK,mid,full_price,13,8,active,110.0,32.37
C2815,2025-04,paid_social,CA,low,discount,13,4,churned,60.0,27.16
C2816,2025-05,paid_social,UK,high,full_price,15,6,active,90.0,27.17
C2817,2025-06,search,UK,mid,full_price,17,5,active,72.0,25.14
C2818,2025-01,paid_social,US,mid,full_price,15,10,active,160.0,23.32
C2819,2025-02,search,UK,low,full_price,13,9,active,118.0,20.95
C2820,2025-03,referral,US,mid,full_price,15,8,active,132.0,13.07
C2821,2025-04,referral,US,mid,discount,15,7,active,100.0,7.96
C2822,2025-05,search,CA,low,discount,15,6,active,81.0,28.4
C2823,2025-06,paid_social,US,mid,full_price,13,5,active,71.0,18.2
C2824,2025-01,search,UK,mid,full_price,17,10,active,137.0,20.97
C2825,2025-02,paid_social,IN,low,discount,15,8,churned,126.5,23.92
C2826,2025-03,search,UK,low,discount,13,6,churned,78.0,21.39
C2827,2025-04,referral,IN,mid,discount,15,6,churned,79.5,9.62
C2828,2025-05,paid_social,UK,low,discount,13,1,churned,9.75,41.15
C2829,2025-06,paid_social,UK,low,full_price,15,5,active,75.0,32.04
C2830,2025-01,referral,US,low,discount,15,1,churned,7.5,11.65
C2831,2025-02,search,IN,low,discount,13,2,churned,13.0,16.37
C2832,2025-03,search,CA,mid,full_price,17,8,churned,124.0,33.24
C2833,2025-04,search,IN,mid,full_price,15,7,active,117.0,32.15
C2834,2025-05,referral,US,low,discount,13,6,active,83.0,11.92
C2835,2025-06,referral,UK,mid,discount,13,4,churned,65.5,9.25
C2836,2025-01,paid_social,US,high,full_price,15,10,active,154.0,28.91
C2837,2025-02,search,UK,high,full_price,17,3,churned,51.0,16.34
C2838,2025-03,referral,CA,mid,discount,13,1,churned,13.0,8.09
C2839,2025-04,referral,UK,mid,discount,15,5,churned,62.25,9.85
C2840,2025-05,referral,UK,low,discount,13,1,churned,13.0,8.68
C2841,2025-06,search,UK,high,full_price,17,5,active,85.0,15.26
C2842,2025-01,referral,US,low,full_price,13,10,active,156.0,15.13
C2843,2025-02,referral,IN,low,full_price,13,9,active,125.0,15.75
C2844,2025-03,referral,IN,low,discount,17,5,churned,82.0,7.87
C2845,2025-04,paid_social,US,low,discount,15,7,active,123.0,29.2
C2846,2025-05,search,UK,mid,discount,15,3,churned,41.25,19.77
C2847,2025-06,paid_social,IN,mid,discount,15,5,active,81.0,22.79
C2848,2025-01,referral,IN,mid,discount,15,3,churned,37.5,13.82
C2849,2025-02,paid_social,US,low,discount,15,1,churned,15.0,25.95
C2850,2025-03,paid_social,CA,low,full_price,13,8,active,104.0,21.8
C2851,2025-04,paid_social,IN,mid,discount,15,7,active,98.0,35.38
C2852,2025-05,referral,IN,low,discount,13,1,churned,13.0,9.31
C2853,2025-06,paid_social,CA,mid,full_price,15,5,active,83.0,27.43
C2854,2025-01,search,IN,mid,discount,17,1,churned,17.0,28.4
C2855,2025-02,paid_social,IN,mid,discount,15,3,churned,26.25,19.67
C2856,2025-03,search,US,low,discount,13,1,churned,17.0,28.01
C2857,2025-04,referral,US,mid,discount,15,7,active,105.0,9.38
C2858,2025-05,referral,UK,high,discount,17,6,active,112.0,13.93
C2859,2025-06,paid_social,IN,mid,full_price,13,5,active,71.0,39.3
C2860,2025-01,paid_social,CA,mid,full_price,15,7,churned,125.0,13.11
C2861,2025-02,search,US,low,full_price,13,9,active,110.0,22.04
C2862,2025-03,referral,US,low,discount,13,1,churned,13.0,16.18
C2863,2025-04,search,IN,mid,discount,15,1,churned,11.25,18.33
C2864,2025-05,paid_social,US,mid,full_price,17,6,active,108.0,42.79
C2865,2025-06,search,IN,mid,discount,13,5,active,65.0,20.75
C2866,2025-01,search,IN,low,discount,13,1,churned,9.75,18.07
C2867,2025-02,search,IN,low,full_price,13,9,active,135.0,21.12
C2868,2025-03,referral,US,low,discount,13,1,churned,-6.5,12.99
C2869,2025-04,search,IN,high,discount,17,4,churned,72.0,13.5
C2870,2025-05,search,US,mid,full_price,13,6,active,78.0,17.93
C2871,2025-06,search,US,mid,full_price,15,5,active,83.0,15.57
C2872,2025-01,search,UK,mid,full_price,15,6,churned,96.0,17.51
C2873,2025-02,search,CA,low,full_price,13,9,active,95.0,25.04
C2874,2025-03,search,UK,high,full_price,13,8,active,118.0,15.62
C2875,2025-04,paid_social,UK,mid,full_price,15,7,active,115.0,32.28
C2876,2025-05,referral,UK,low,discount,13,1,churned,13.0,15.28
C2877,2025-06,search,US,low,discount,13,5,active,71.0,22.46
C2878,2025-01,paid_social,US,low,discount,13,4,churned,58.0,20.84
C2879,2025-02,paid_social,UK,low,discount,13,7,churned,103.0,35.84
C2880,2025-03,referral,IN,low,discount,13,2,churned,34.0,11.54
C2881,2025-04,paid_social,CA,high,full_price,17,7,active,106.0,32.35
C2882,2025-05,referral,CA,low,full_price,15,6,churned,75.0,11.48
C2883,2025-06,paid_social,CA,low,full_price,13,5,active,65.0,33.95
C2884,2025-01,paid_social,UK,low,full_price,13,10,active,133.0,17.53
C2885,2025-02,paid_social,US,mid,full_price,15,9,active,126.0,25.55
C2886,2025-03,referral,US,mid,discount,15,8,churned,105.25,9.1
C2887,2025-04,search,UK,mid,discount,17,2,churned,42.0,14.56
C2888,2025-05,referral,US,mid,discount,17,5,churned,93.0,12.19
C2889,2025-06,search,CA,high,full_price,15,3,churned,51.0,15.47
C2890,2025-01,referral,CA,high,full_price,17,9,churned,144.5,11.51
C2891,2025-02,paid_social,UK,low,discount,13,9,active,135.0,32.1
C2892,2025-03,referral,CA,mid,discount,17,1,churned,17.0,10.78
C2893,2025-04,search,US,low,full_price,13,7,active,99.0,25.5
C2894,2025-05,search,CA,low,discount,13,3,churned,43.0,21.85
C2895,2025-06,search,US,high,full_price,15,5,active,64.0,18.86
C2896,2025-01,paid_social,UK,mid,full_price,15,10,active,145.0,26.57
C2897,2025-02,paid_social,IN,high,discount,15,6,churned,79.0,18.93
C2898,2025-03,paid_social,IN,high,full_price,17,8,active,140.0,21.33
C2899,2025-04,search,UK,low,full_price,15,1,churned,15.0,34.16
C2900,2025-05,referral,CA,mid,full_price,15,6,active,98.0,11.36
C2901,2025-06,paid_social,IN,low,discount,13,1,churned,13.0,24.93
C2902,2025-01,paid_social,US,high,full_price,13,10,active,136.0,28.26
C2903,2025-02,paid_social,UK,low,discount,13,7,churned,97.0,28.43
C2904,2025-03,referral,US,mid,discount,15,7,churned,97.5,19.5
C2905,2025-04,search,UK,mid,discount,17,1,churned,17.0,21.1
C2906,2025-05,paid_social,IN,high,full_price,15,6,active,90.0,37.79
C2907,2025-06,paid_social,IN,high,discount,15,5,active,83.0,38.13
C2908,2025-01,search,CA,mid,full_price,15,10,active,150.0,17.83
C2909,2025-02,paid_social,US,low,discount,13,5,churned,65.0,21.53
C2910,2025-03,referral,UK,low,discount,13,2,churned,26.0,6.79
C2911,2025-04,referral,IN,low,discount,13,2,churned,22.75,10.31
C2912,2025-05,paid_social,CA,mid,discount,15,2,churned,38.0,28.05
C2913,2025-06,paid_social,CA,mid,full_price,17,5,active,85.0,22.65
C2914,2025-01,paid_social,CA,mid,full_price,17,10,active,169.0,20.9
C2915,2025-02,search,UK,high,full_price,17,9,active,163.0,18.02
C2916,2025-03,paid_social,IN,low,discount,15,3,churned,30.0,34.8
C2917,2025-04,search,US,mid,full_price,17,7,active,116.0,23.73
C2918,2025-05,search,UK,mid,full_price,15,6,active,94.0,26.73
C2919,2025-06,paid_social,UK,mid,full_price,13,5,active,52.0,37.42
C2920,2025-01,paid_social,IN,low,discount,13,4,churned,58.75,33.46
C2921,2025-02,referral,IN,low,discount,13,9,active,116.0,9.16
C2922,2025-03,paid_social,CA,high,full_price,15,8,active,132.0,30.14
C2923,2025-04,referral,US,low,discount,13,1,churned,9.75,11.35
C2924,2025-05,paid_social,IN,high,discount,17,6,active,102.0,32.29
C2925,2025-06,referral,US,low,discount,13,1,churned,9.75,12.56
C2926,2025-01,paid_social,IN,mid,discount,15,5,churned,77.25,37.29
C2927,2025-02,paid_social,CA,low,full_price,13,9,active,112.0,36.07
C2928,2025-03,referral,UK,mid,discount,15,3,churned,37.5,10.18
C2929,2025-04,paid_social,IN,low,discount,15,7,active,105.0,31.87
C2930,2025-05,referral,UK,mid,full_price,15,6,active,104.0,17.79
C2931,2025-06,referral,CA,high,full_price,15,1,churned,21.0,8.45
C2932,2025-01,search,CA,low,discount,13,1,churned,13.0,24.65
C2933,2025-02,paid_social,IN,mid,full_price,15,9,active,149.0,30.32
C2934,2025-03,search,IN,mid,full_price,17,8,active,136.0,23.4
C2935,2025-04,referral,CA,low,full_price,13,7,active,91.0,14.98
C2936,2025-05,paid_social,CA,low,full_price,15,3,churned,49.0,19.93
C2937,2025-06,referral,IN,high,discount,17,5,active,68.0,13.22
C2938,2025-01,referral,US,mid,full_price,15,1,churned,15.0,7.01
C2939,2025-02,search,IN,low,discount,13,2,churned,19.5,27.56
C2940,2025-03,search,UK,low,discount,17,8,active,108.0,29.96
C2941,2025-04,referral,US,low,discount,13,4,churned,60.75,9.93
C2942,2025-05,search,US,mid,discount,15,6,active,104.0,23.38
C2943,2025-06,search,UK,low,full_price,13,5,active,65.0,21.44
C2944,2025-01,search,US,low,discount,15,1,churned,0.0,24.16
C2945,2025-02,paid_social,US,high,full_price,13,7,churned,105.0,24.61
C2946,2025-03,paid_social,US,mid,full_price,17,8,active,136.0,22.82
C2947,2025-04,paid_social,UK,high,full_price,17,7,active,123.0,23.29
C2948,2025-05,paid_social,UK,high,full_price,13,6,active,71.0,17.99
C2949,2025-06,paid_social,US,low,discount,13,3,churned,34.0,42.33
C2950,2025-01,referral,CA,mid,full_price,15,1,churned,11.25,10.5
C2951,2025-02,referral,US,low,discount,13,6,churned,78.0,7.67
C2952,2025-03,search,IN,low,full_price,13,8,active,114.0,28.01
C2953,2025-04,referral,IN,low,discount,13,2,churned,26.0,8.49
C2954,2025-05,search,CA,high,full_price,17,6,active,102.0,23.85
C2955,2025-06,referral,US,low,discount,13,5,active,65.0,7.88
C2956,2025-01,search,US,low,full_price,13,10,active,130.0,22.01
C2957,2025-02,paid_social,IN,low,discount,13,6,churned,82.0,33.2
C2958,2025-03,search,CA,high,full_price,17,8,active,136.0,23.32
C2959,2025-04,search,IN,low,discount,15,6,churned,94.0,28.16
C2960,2025-05,referral,US,mid,full_price,13,2,churned,34.0,8.25
C2961,2025-06,paid_social,IN,low,discount,13,5,churned,62.5,26.01
C2962,2025-01,referral,US,mid,discount,13,1,churned,13.0,11.46
C2963,2025-02,referral,US,mid,discount,15,8,churned,132.0,9.11
C2964,2025-03,paid_social,US,mid,full_price,15,7,churned,135.0,25.57
C2965,2025-04,search,US,low,discount,13,2,churned,19.5,22.62
C2966,2025-05,referral,UK,mid,discount,13,6,active,90.0,8.48
C2967,2025-06,paid_social,UK,low,discount,13,2,churned,19.5,26.04
C2968,2025-01,search,IN,low,discount,13,5,churned,77.0,23.38
C2969,2025-02,search,UK,low,full_price,15,9,churned,135.5,17.61
C2970,2025-03,paid_social,US,mid,full_price,13,8,active,103.0,34.47
C2971,2025-04,referral,US,mid,discount,17,4,churned,67.75,8.4
C2972,2025-05,referral,IN,low,discount,15,2,churned,30.0,10.23
C2973,2025-06,paid_social,IN,mid,discount,17,5,active,68.0,35.25
C2974,2025-01,paid_social,IN,high,discount,17,2,churned,29.75,15.72
C2975,2025-02,referral,US,high,full_price,15,9,active,135.0,8.59
C2976,2025-03,referral,UK,mid,discount,17,4,churned,59.5,12.46
C2977,2025-04,referral,US,low,discount,13,1,churned,13.0,12.57
C2978,2025-05,referral,US,mid,full_price,13,6,active,88.0,12.23
C2979,2025-06,search,UK,low,discount,13,5,active,71.0,15.24
C2980,2025-01,paid_social,US,mid,full_price,15,10,active,160.0,18.94
C2981,2025-02,paid_social,IN,low,discount,13,9,churned,139.0,31.61
C2982,2025-03,paid_social,UK,low,discount,13,5,churned,79.0,26.86
C2983,2025-04,referral,CA,high,full_price,17,4,churned,72.0,10.26
C2984,2025-05,referral,US,low,discount,13,2,churned,26.0,10.02
C2985,2025-06,search,UK,mid,full_price,17,5,active,97.0,18.89
C2986,2025-01,paid_social,US,low,discount,13,5,churned,81.0,17.51
C2987,2025-02,paid_social,UK,high,full_price,17,2,churned,25.5,26.75
C2988,2025-03,referral,US,low,discount,15,7,churned,111.0,7.44
